2022-04-19 07:59:40 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStarting (55) - Starting CustomerbillservicessApplication using Java 1.8.0_181 on LP-5CD151G8G4 with PID 18624 (C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess\target\classes started by anant.mishra in C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess)
	at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:293) [na:1.8.0_181]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [na:1.8.0_181]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) [na:1.8.0_181]
	at java.lang.Thread.run(Thread.java:748) [na:1.8.0_181]
2022-04-19 08:36:22 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStarting (55) - Starting CustomerbillservicessApplication using Java 1.8.0_181 on LP-5CD151G8G4 with PID 10900 (C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess\target\classes started by anant.mishra in C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess)
2022-04-19 08:36:22 [restartedMain] DEBUG c.b.s.CustomerbillservicessApplication logStarting (56) - Running with Spring Boot v2.6.6, Spring v5.3.18
2022-04-19 08:36:22 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStartupProfileInfo (640) - No active profile set, falling back to 1 default profile: "default"
2022-04-19 08:36:22 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor logTo (255) - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2022-04-19 08:36:22 [restartedMain] INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor logTo (255) - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2022-04-19 08:36:26 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope setSerializationId (283) - BeanFactory id=fba56cf5-1c6e-37b8-9239-774f378ad0d6
2022-04-19 08:36:26 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-19 08:36:26 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-19 08:36:26 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-19 08:36:28 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer initialize (108) - Tomcat initialized with port(s): 9090 (http)
2022-04-19 08:36:28 [restartedMain] INFO  o.a.catalina.core.StandardService log (173) - Starting service [Tomcat]
2022-04-19 08:36:28 [restartedMain] INFO  o.a.catalina.core.StandardEngine log (173) - Starting Servlet engine: [Apache Tomcat/9.0.60]
2022-04-19 08:36:32 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] log (173) - Initializing Spring embedded WebApplicationContext
2022-04-19 08:36:32 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext prepareWebApplicationContext (290) - Root WebApplicationContext: initialization completed in 9208 ms
2022-04-19 08:36:33 [restartedMain] WARN  o.s.b.d.a.OptionalLiveReloadServer startServer (61) - Unable to start LiveReload server
2022-04-19 08:36:45 [restartedMain] INFO  o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration restTemplateDiscoveryClientOptionalArgs (68) - Eureka HTTP Client uses RestTemplate.
2022-04-19 08:36:45 [restartedMain] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger logWarning (82) - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2022-04-19 08:36:45 [restartedMain] INFO  o.s.b.a.e.web.EndpointLinksResolver <init> (58) - Exposing 17 endpoint(s) beneath base path '/actuator'
2022-04-19 08:36:46 [restartedMain] INFO  o.s.c.n.eureka.InstanceInfoFactory create (67) - Setting initial instance status as: STARTING
2022-04-19 08:36:46 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient <init> (372) - Initializing Eureka in region us-east-1
2022-04-19 08:36:46 [restartedMain] INFO  c.n.d.s.r.aws.ConfigClusterResolver getClusterEndpoints (43) - Resolving eureka endpoints via configuration
2022-04-19 08:36:46 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1007) - Disable delta property : false
2022-04-19 08:36:46 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1008) - Single vip registry refresh property : null
2022-04-19 08:36:46 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1009) - Force full registry fetch : false
2022-04-19 08:36:46 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1010) - Application is null : false
2022-04-19 08:36:46 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1011) - Registered Applications size is zero : true
2022-04-19 08:36:46 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1013) - Application version is -1: true
2022-04-19 08:36:46 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient getAndStoreFullRegistry (1097) - Getting all instance registry info from the eureka server
2022-04-19 08:36:49 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient getAndStoreFullRegistry (1106) - The response status is 200
2022-04-19 08:36:49 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient initScheduledTasks (1321) - Starting heartbeat executor: renew interval is: 30
2022-04-19 08:36:49 [restartedMain] INFO  c.n.discovery.InstanceInfoReplicator <init> (60) - InstanceInfoReplicator onDemand update allowed rate per min is 4
2022-04-19 08:36:49 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient <init> (492) - Discovery Client initialized at timestamp 1650337609071 with initial instances count: 2
2022-04-19 08:36:49 [restartedMain] INFO  o.s.c.n.e.s.EurekaServiceRegistry register (41) - Registering application CUSTOMER-BILL-SERVICE with eureka with status UP
2022-04-19 08:36:49 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient notify (1352) - Saw local status change event StatusChangeEvent [timestamp=1650337609080, current=UP, previous=STARTING]
2022-04-19 08:36:49 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (873) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090: registering service...
2022-04-19 08:36:49 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer start (220) - Tomcat started on port(s): 9090 (http) with context path ''
2022-04-19 08:36:49 [restartedMain] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration onApplicationEvent (144) - Updating port to 9090
2022-04-19 08:36:49 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (882) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090 - registration status: 204
2022-04-19 08:36:53 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStarted (61) - Started CustomerbillservicessApplication in 33.214 seconds (JVM running for 42.655)
2022-04-19 08:37:06 [http-nio-9090-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] log (173) - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-04-19 08:37:06 [http-nio-9090-exec-1] INFO  o.s.web.servlet.DispatcherServlet initServletBean (525) - Initializing Servlet 'dispatcherServlet'
2022-04-19 08:37:06 [http-nio-9090-exec-1] INFO  o.s.web.servlet.DispatcherServlet initServletBean (547) - Completed initialization in 7 ms
2022-04-19 08:37:07 [http-nio-9090-exec-3] INFO  o.s.api.AbstractOpenApiResource getOpenApi (359) - Init duration for springdoc-openapi is: 558 ms
2022-04-19 08:40:17 [Thread-2] INFO  o.s.c.n.e.s.EurekaServiceRegistry deregister (62) - Unregistering application CUSTOMER-BILL-SERVICE with eureka with status DOWN
2022-04-19 08:40:17 [Thread-2] INFO  c.netflix.discovery.DiscoveryClient notify (1352) - Saw local status change event StatusChangeEvent [timestamp=1650337817445, current=DOWN, previous=UP]
2022-04-19 08:40:17 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (873) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090: registering service...
2022-04-19 08:40:17 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (882) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090 - registration status: 204
2022-04-19 08:40:18 [Thread-2] INFO  c.netflix.discovery.DiscoveryClient shutdown (935) - Shutting down DiscoveryClient ...
2022-04-19 08:40:21 [DiscoveryClient-0] WARN  c.n.discovery.TimedSupervisorTask run (90) - task supervisor shutting down, can't accept the task
2022-04-19 08:40:21 [Thread-2] INFO  c.netflix.discovery.DiscoveryClient unregister (971) - Unregistering ...
2022-04-19 08:40:21 [Thread-2] INFO  c.netflix.discovery.DiscoveryClient unregister (973) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090 - deregister  status: 200
2022-04-19 08:40:21 [Thread-2] INFO  c.netflix.discovery.DiscoveryClient shutdown (960) - Completed shut down of DiscoveryClient
2022-04-19 08:40:23 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStarting (55) - Starting CustomerbillservicessApplication using Java 1.8.0_181 on LP-5CD151G8G4 with PID 10900 (C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess\target\classes started by anant.mishra in C:\Users\anant.mishra\Documents\workspace-sts-3.9.9.RELEASE\customerbillservicess)
2022-04-19 08:40:23 [restartedMain] DEBUG c.b.s.CustomerbillservicessApplication logStarting (56) - Running with Spring Boot v2.6.6, Spring v5.3.18
2022-04-19 08:40:23 [restartedMain] INFO  c.b.s.CustomerbillservicessApplication logStartupProfileInfo (640) - No active profile set, falling back to 1 default profile: "default"
2022-04-19 08:40:25 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope setSerializationId (283) - BeanFactory id=fba56cf5-1c6e-37b8-9239-774f378ad0d6
2022-04-19 08:40:25 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-19 08:40:25 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration$ReactorDeferringLoadBalancerFilterConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-19 08:40:25 [restartedMain] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker postProcessAfterInitialization (376) - Bean 'reactorDeferringLoadBalancerExchangeFilterFunction' of type [org.springframework.cloud.client.loadbalancer.reactive.DeferringLoadBalancerExchangeFilterFunction] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-04-19 08:40:29 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer initialize (108) - Tomcat initialized with port(s): 9090 (http)
2022-04-19 08:40:29 [restartedMain] INFO  o.a.catalina.core.StandardService log (173) - Starting service [Tomcat]
2022-04-19 08:40:29 [restartedMain] INFO  o.a.catalina.core.StandardEngine log (173) - Starting Servlet engine: [Apache Tomcat/9.0.60]
2022-04-19 08:40:30 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] log (173) - Initializing Spring embedded WebApplicationContext
2022-04-19 08:40:30 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext prepareWebApplicationContext (290) - Root WebApplicationContext: initialization completed in 7229 ms
2022-04-19 08:40:31 [restartedMain] WARN  o.s.b.d.a.OptionalLiveReloadServer startServer (61) - Unable to start LiveReload server
2022-04-19 08:40:39 [restartedMain] INFO  o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration restTemplateDiscoveryClientOptionalArgs (68) - Eureka HTTP Client uses RestTemplate.
2022-04-19 08:40:39 [restartedMain] WARN  o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger logWarning (82) - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2022-04-19 08:40:39 [restartedMain] INFO  o.s.b.a.e.web.EndpointLinksResolver <init> (58) - Exposing 17 endpoint(s) beneath base path '/actuator'
2022-04-19 08:40:39 [restartedMain] INFO  o.s.c.n.eureka.InstanceInfoFactory create (67) - Setting initial instance status as: STARTING
2022-04-19 08:40:39 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient <init> (372) - Initializing Eureka in region us-east-1
2022-04-19 08:40:39 [restartedMain] INFO  c.n.d.s.r.aws.ConfigClusterResolver getClusterEndpoints (43) - Resolving eureka endpoints via configuration
2022-04-19 08:40:39 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1007) - Disable delta property : false
2022-04-19 08:40:39 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1008) - Single vip registry refresh property : null
2022-04-19 08:40:39 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1009) - Force full registry fetch : false
2022-04-19 08:40:39 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1010) - Application is null : false
2022-04-19 08:40:39 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1011) - Registered Applications size is zero : true
2022-04-19 08:40:39 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient fetchRegistry (1013) - Application version is -1: true
2022-04-19 08:40:39 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient getAndStoreFullRegistry (1097) - Getting all instance registry info from the eureka server
2022-04-19 08:40:39 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient getAndStoreFullRegistry (1106) - The response status is 200
2022-04-19 08:40:39 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient initScheduledTasks (1321) - Starting heartbeat executor: renew interval is: 30
2022-04-19 08:40:39 [restartedMain] INFO  c.n.discovery.InstanceInfoReplicator <init> (60) - InstanceInfoReplicator onDemand update allowed rate per min is 4
2022-04-19 08:40:39 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient <init> (492) - Discovery Client initialized at timestamp 1650337839531 with initial instances count: 3
2022-04-19 08:40:39 [restartedMain] INFO  o.s.c.n.e.s.EurekaServiceRegistry register (41) - Registering application CUSTOMER-BILL-SERVICE with eureka with status UP
2022-04-19 08:40:39 [restartedMain] INFO  c.netflix.discovery.DiscoveryClient notify (1352) - Saw local status change event StatusChangeEvent [timestamp=1650337839540, current=UP, previous=STARTING]
2022-04-19 08:40:39 [DiscoveryClient-InstanceInfoReplicator-0] INFO  c.netflix.discovery.DiscoveryClient register (873) - DiscoveryClient_CUSTOMER-BILL-SERVICE/LP-5CD151G8G4.HCLT.CORP.HCL.IN:customer-bill-service:9090: registering service...
